STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Country,INDICATOR,Indicator,MEASURE,Measure,INEQUALITY,Inequality,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,GRC,Greece,SW_LIFS,Life satisfaction,L,Value,TOT,Total,4.8,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,HUN,Hungary,SW_LIFS,Life satisfaction,L,Value,TOT,Total,4.9,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ISL,Iceland,SW_LIFS,Life satisfaction,L,Value,TOT,Total,7.5,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,IRL,Ireland,SW_LIFS,Life satisfaction,L,Value,TOT,Total,7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ITA,Italy,SW_LIFS,Life satisfaction,L,Value,TOT,Total,6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,JPN,Japan,SW_LIFS,Life satisfaction,L,Value,TOT,Total,5.9,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,KOR,Korea,SW_LIFS,Life satisfaction,L,Value,TOT,Total,5.8,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,LUX,Luxembourg,SW_LIFS,Life satisfaction,L,Value,TOT,Total,6.9,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,MEX,Mexico,SW_LIFS,Life satisfaction,L,Value,TOT,Total,6.7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NLD,Netherlands,SW_LIFS,Life satisfaction,L,Value,TOT,Total,7.3,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NZL,New Zealand,SW_LIFS,Life satisfaction,L,Value,TOT,Total,7.3,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NOR,Norway,SW_LIFS,Life satisfaction,L,Value,TOT,Total,7.4,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,POL,Poland,SW_LIFS,Life satisfaction,L,Value,TOT,Total,5.8,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,PRT,Portugal,SW_LIFS,Life satisfaction,L,Value,TOT,Total,5.1,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SVK,Slovak Republic,SW_LIFS,Life satisfaction,L,Value,TOT,Total,6.1,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ESP,Spain,SW_LIFS,Life satisfaction,L,Value,TOT,Total,6.5,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SWE,Sweden,SW_LIFS,Life satisfaction,L,Value,TOT,Total,7.2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CHE,Switzerland,SW_LIFS,Life satisfaction,L,Value,TOT,Total,7.5,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,TUR,Türkiye,SW_LIFS,Life satisfaction,L,Value,TOT,Total,5.6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,GBR,United Kingdom,SW_LIFS,Life satisfaction,L,Value,TOT,Total,6.8,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,USA,United States,SW_LIFS,Life satisfaction,L,Value,TOT,Total,7.2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,BRA,Brazil,SW_LIFS,Life satisfaction,L,Value,TOT,Total,7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CHL,Chile,SW_LIFS,Life satisfaction,L,Value,TOT,Total,6.7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,EST,Estonia,SW_LIFS,Life satisfaction,L,Value,TOT,Total,5.6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ISR,Israel,SW_LIFS,Life satisfaction,L,Value,TOT,Total,7.4,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,RUS,Russia,SW_LIFS,Life satisfaction,L,Value,TOT,Total,6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SVN,Slovenia,SW_LIFS,Life satisfaction,L,Value,TOT,Total,5.7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,OECD,OECD - Total,SW_LIFS,Life satisfaction,L,Value,TOT,Total,6.6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,AUS,Australia,SW_LIFS,Life satisfaction,L,Value,MN,Men,7.2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,AUT,Austria,SW_LIFS,Life satisfaction,L,Value,MN,Men,6.9,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,BEL,Belgium,SW_LIFS,Life satisfaction,L,Value,MN,Men,6.8,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CAN,Canada,SW_LIFS,Life satisfaction,L,Value,MN,Men,7.3,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CZE,Czechia,SW_LIFS,Life satisfaction,L,Value,MN,Men,6.5,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,DNK,Denmark,SW_LIFS,Life satisfaction,L,Value,MN,Men,7.6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,FIN,Finland,SW_LIFS,Life satisfaction,L,Value,MN,Men,7.2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,FRA,France,SW_LIFS,Life satisfaction,L,Value,MN,Men,6.4,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,DEU,Germany,SW_LIFS,Life satisfaction,L,Value,MN,Men,6.9,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,GRC,Greece,SW_LIFS,Life satisfaction,L,Value,MN,Men,4.6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,HUN,Hungary,SW_LIFS,Life satisfaction,L,Value,MN,Men,5.1,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ISL,Iceland,SW_LIFS,Life satisfaction,L,Value,MN,Men,7.4,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,IRL,Ireland,SW_LIFS,Life satisfaction,L,Value,MN,Men,7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ITA,Italy,SW_LIFS,Life satisfaction,L,Value,MN,Men,6.2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,JPN,Japan,SW_LIFS,Life satisfaction,L,Value,MN,Men,5.7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,KOR,Korea,SW_LIFS,Life satisfaction,L,Value,MN,Men,5.5,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,LUX,Luxembourg,SW_LIFS,Life satisfaction,L,Value,MN,Men,6.9,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,MEX,Mexico,SW_LIFS,Life satisfaction,L,Value,MN,Men,6.6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NLD,Netherlands,SW_LIFS,Life satisfaction,L,Value,MN,Men,7.3,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NZL,New Zealand,SW_LIFS,Life satisfaction,L,Value,MN,Men,7.3,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NOR,Norway,SW_LIFS,Life satisfaction,L,Value,MN,Men,7.3,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,POL,Poland,SW_LIFS,Life satisfaction,L,Value,MN,Men,5.7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,PRT,Portugal,SW_LIFS,Life satisfaction,L,Value,MN,Men,5.1,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SVK,Slovak Republic,SW_LIFS,Life satisfaction,L,Value,MN,Men,6.1,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ESP,Spain,SW_LIFS,Life satisfaction,L,Value,MN,Men,6.4,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SWE,Sweden,SW_LIFS,Life satisfaction,L,Value,MN,Men,7.2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CHE,Switzerland,SW_LIFS,Life satisfaction,L,Value,MN,Men,7.5,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,TUR,Türkiye,SW_LIFS,Life satisfaction,L,Value,MN,Men,5.4,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,GBR,United Kingdom,SW_LIFS,Life satisfaction,L,Value,MN,Men,6.8,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,USA,United States,SW_LIFS,Life satisfaction,L,Value,MN,Men,7.1,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,BRA,Brazil,SW_LIFS,Life satisfaction,L,Value,MN,Men,7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CHL,Chile,SW_LIFS,Life satisfaction,L,Value,MN,Men,6.7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,EST,Estonia,SW_LIFS,Life satisfaction,L,Value,MN,Men,5.6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ISR,Israel,SW_LIFS,Life satisfaction,L,Value,MN,Men,7.5,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,RUS,Russia,SW_LIFS,Life satisfaction,L,Value,MN,Men,6.1,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SVN,Slovenia,SW_LIFS,Life satisfaction,L,Value,MN,Men,5.7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,OECD,OECD - Total,SW_LIFS,Life satisfaction,L,Value,MN,Men,6.5,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,AUS,Australia,SW_LIFS,Life satisfaction,L,Value,WMN,Women,7.4,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,AUT,Austria,SW_LIFS,Life satisfaction,L,Value,WMN,Women,7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,BEL,Belgium,SW_LIFS,Life satisfaction,L,Value,WMN,Women,6.9,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CAN,Canada,SW_LIFS,Life satisfaction,L,Value,WMN,Women,7.3,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CZE,Czechia,SW_LIFS,Life satisfaction,L,Value,WMN,Women,6.5,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,DNK,Denmark,SW_LIFS,Life satisfaction,L,Value,WMN,Women,7.5,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,FIN,Finland,SW_LIFS,Life satisfaction,L,Value,WMN,Women,7.5,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,FRA,France,SW_LIFS,Life satisfaction,L,Value,WMN,Women,6.5,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,DEU,Germany,SW_LIFS,Life satisfaction,L,Value,WMN,Women,7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,GRC,Greece,SW_LIFS,Life satisfaction,L,Value,WMN,Women,4.9,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,HUN,Hungary,SW_LIFS,Life satisfaction,L,Value,WMN,Women,4.8,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ISL,Iceland,SW_LIFS,Life satisfaction,L,Value,WMN,Women,7.6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,IRL,Ireland,SW_LIFS,Life satisfaction,L,Value,WMN,Women,7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ITA,Italy,SW_LIFS,Life satisfaction,L,Value,WMN,Women,5.9,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,JPN,Japan,SW_LIFS,Life satisfaction,L,Value,WMN,Women,6.1,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,KOR,Korea,SW_LIFS,Life satisfaction,L,Value,WMN,Women,6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,LUX,Luxembourg,SW_LIFS,Life satisfaction,L,Value,WMN,Women,6.9,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,MEX,Mexico,SW_LIFS,Life satisfaction,L,Value,WMN,Women,6.8,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NLD,Netherlands,SW_LIFS,Life satisfaction,L,Value,WMN,Women,7.3,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NZL,New Zealand,SW_LIFS,Life satisfaction,L,Value,WMN,Women,7.3,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NOR,Norway,SW_LIFS,Life satisfaction,L,Value,WMN,Women,7.6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,POL,Poland,SW_LIFS,Life satisfaction,L,Value,WMN,Women,5.8,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,PRT,Portugal,SW_LIFS,Life satisfaction,L,Value,WMN,Women,5.1,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SVK,Slovak Republic,SW_LIFS,Life satisfaction,L,Value,WMN,Women,6.2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ESP,Spain,SW_LIFS,Life satisfaction,L,Value,WMN,Women,6.5,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SWE,Sweden,SW_LIFS,Life satisfaction,L,Value,WMN,Women,7.2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CHE,Switzerland,SW_LIFS,Life satisfaction,L,Value,WMN,Women,7.5,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,TUR,Türkiye,SW_LIFS,Life satisfaction,L,Value,WMN,Women,5.8,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,GBR,United Kingdom,SW_LIFS,Life satisfaction,L,Value,WMN,Women,6.8,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,USA,United States,SW_LIFS,Life satisfaction,L,Value,WMN,Women,7.2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,BRA,Brazil,SW_LIFS,Life satisfaction,L,Value,WMN,Women,7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CHL,Chile,SW_LIFS,Life satisfaction,L,Value,WMN,Women,6.8,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,EST,Estonia,SW_LIFS,Life satisfaction,L,Value,WMN,Women,5.6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ISR,Israel,SW_LIFS,Life satisfaction,L,Value,WMN,Women,7.3,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,RUS,Russia,SW_LIFS,Life satisfaction,L,Value,WMN,Women,6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SVN,Slovenia,SW_LIFS,Life satisfaction,L,Value,WMN,Women,5.6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,OECD,OECD - Total,SW_LIFS,Life satisfaction,L,Value,WMN,Women,6.6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,AUS,Australia,SW_LIFS,Life satisfaction,L,Value,HGH,High,7.4,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,AUT,Austria,SW_LIFS,Life satisfaction,L,Value,HGH,High,7.6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,BEL,Belgium,SW_LIFS,Life satisfaction,L,Value,HGH,High,7.2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CAN,Canada,SW_LIFS,Life satisfaction,L,Value,HGH,High,7.6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CZE,Czechia,SW_LIFS,Life satisfaction,L,Value,HGH,High,7.2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,DNK,Denmark,SW_LIFS,Life satisfaction,L,Value,HGH,High,7.7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,FIN,Finland,SW_LIFS,Life satisfaction,L,Value,HGH,High,7.9,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,FRA,France,SW_LIFS,Life satisfaction,L,Value,HGH,High,7.2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,DEU,Germany,SW_LIFS,Life satisfaction,L,Value,HGH,High,7.4,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,GRC,Greece,SW_LIFS,Life satisfaction,L,Value,HGH,High,5.9,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,HUN,Hungary,SW_LIFS,Life satisfaction,L,Value,HGH,High,6.1,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ISL,Iceland,SW_LIFS,Life satisfaction,L,Value,HGH,High,7.8,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,IRL,Ireland,SW_LIFS,Life satisfaction,L,Value,HGH,High,7.2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ITA,Italy,SW_LIFS,Life satisfaction,L,Value,HGH,High,6.6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,JPN,Japan,SW_LIFS,Life satisfaction,L,Value,HGH,High,6.3,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,KOR,Korea,SW_LIFS,Life satisfaction,L,Value,HGH,High,6.3,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,LUX,Luxembourg,SW_LIFS,Life satisfaction,L,Value,HGH,High,7.4,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,MEX,Mexico,SW_LIFS,Life satisfaction,L,Value,HGH,High,7.7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NLD,Netherlands,SW_LIFS,Life satisfaction,L,Value,HGH,High,7.6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NZL,New Zealand,SW_LIFS,Life satisfaction,L,Value,HGH,High,7.5,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NOR,Norway,SW_LIFS,Life satisfaction,L,Value,HGH,High,7.7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,POL,Poland,SW_LIFS,Life satisfaction,L,Value,HGH,High,6.7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,PRT,Portugal,SW_LIFS,Life satisfaction,L,Value,HGH,High,6.2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SVK,Slovak Republic,SW_LIFS,Life satisfaction,L,Value,HGH,High,6.8,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ESP,Spain,SW_LIFS,Life satisfaction,L,Value,HGH,High,7.1,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SWE,Sweden,SW_LIFS,Life satisfaction,L,Value,HGH,High,7.5,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CHE,Switzerland,SW_LIFS,Life satisfaction,L,Value,HGH,High,7.8,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,TUR,Türkiye,SW_LIFS,Life satisfaction,L,Value,HGH,High,6.1,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,GBR,United Kingdom,SW_LIFS,Life satisfaction,L,Value,HGH,High,7.1,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,USA,United States,SW_LIFS,Life satisfaction,L,Value,HGH,High,7.5,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CHL,Chile,SW_LIFS,Life satisfaction,L,Value,HGH,High,7.7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,EST,Estonia,SW_LIFS,Life satisfaction,L,Value,HGH,High,6.1,,A,,AVSCORE,Average score,0,Units,,
